Time (s),Signal (V)
2.792,2.905427941
2.794,3.160368794
2.796,2.830445337
2.798,2.830445337
2.8,2.185594942
2.802,1.840674963
2.804,1.975643651
2.806,1.915657567
2.808,2.215587984
2.81,2.575504483
2.812,2.725469691
2.814,2.815448816
2.816,2.995407066
2.818,2.695476649
2.82,2.680480129
2.822,2.095615817
2.824,1.765692359
2.826,2.215587984
2.828,2.050626255
2.83,2.275574067
2.832,2.71047317
2.834,3.160368794
2.836,2.830445337
2.838,2.530514921
2.84,2.305567108
2.842,1.930654088
2.844,1.945650609
2.846,1.930654088
2.848,2.110612338
2.85,2.470528837
2.852,2.920424462
2.854,2.920424462
2.856,2.815448816
2.858,2.500521879
2.86,2.470528837
2.862,2.1556019
2.864,1.510751506
2.866,1.78068888
2.868,2.215587984
2.87,2.470528837
2.872,2.875434899
2.874,2.71047317
2.876,2.845441857
2.878,2.755462733
2.88,2.125608859
2.882,2.065622776
2.884,2.14060538
2.886,1.78068888
2.888,2.080619296
2.89,2.560507962
2.892,2.770459253
2.894,2.980410545
2.896,3.145372274
2.898,2.650487087
2.9,2.33556015
2.902,1.870668005
2.904,1.78068888
2.906,2.035629734
2.908,2.350556671
2.91,2.440535796
2.912,2.680480129
2.914,2.905427941
2.916,2.680480129
2.918,2.455532317
2.92,2.095615817
2.922,1.930654088
2.924,1.990640171
2.926,2.125608859
2.928,2.050626255
2.93,2.560507962
2.932,2.89043142
2.934,2.875434899
2.936,2.695476649
2.938,2.575504483
2.94,2.185594942
2.942,1.975643651
2.944,1.795685401
2.946,1.930654088
2.948,2.185594942
2.95,2.605497525
2.952,2.905427941
2.954,2.815448816
2.956,2.635490566
2.958,2.440535796
2.96,1.825678443
2.962,1.855671484
2.964,1.945650609
2.966,1.870668005
2.968,2.170598421
2.97,2.740466212
2.972,2.770459253
2.974,3.160368794
2.976,2.830445337
2.978,2.920424462
2.98,1.885664526
2.982,1.900661047
2.984,1.60073063
2.986,1.990640171
2.988,2.260577546
2.99,2.440535796
2.992,2.635490566
2.994,2.860438378
2.996,2.680480129
2.998,2.635490566
3,2.065622776
3.002,1.990640171
3.004,1.870668005
3.006,1.870668005
3.008,2.230584504
3.01,2.5155184
3.012,2.755462733
3.014,2.665483608
3.016,2.5155184
3.018,2.455532317
3.02,2.260577546
3.022,2.1556019
3.024,1.900661047
3.026,2.110612338
3.028,2.14060538
3.03,2.635490566
3.032,2.695476649
3.034,2.71047317
3.036,2.500521879
3.038,2.350556671
3.04,1.915657567
3.042,1.900661047
3.044,1.900661047
3.046,1.810681922
3.048,1.810681922
3.05,2.980410545
3.052,3.26534444
3.054,3.205358357
3.056,2.200591463
3.058,2.380549712
3.06,2.455532317
3.062,1.885664526
3.064,1.60073063
3.066,2.080619296
3.068,2.260577546
3.07,2.455532317
3.072,2.815448816
3.074,2.965414024
3.076,2.485525358
3.078,2.440535796
3.08,2.065622776
3.082,2.080619296
3.084,1.825678443
3.086,1.810681922
3.088,2.305567108
3.09,2.860438378
3.092,2.935420982
3.094,2.650487087
3.096,2.530514921
3.098,2.33556015
3.1,1.930654088
3.102,1.975643651
3.104,1.945650609
3.106,2.005636692
3.108,2.425539275
3.11,2.575504483
3.112,2.71047317
3.114,2.905427941
3.116,2.800452295
3.118,2.500521879
3.12,2.080619296
3.122,1.735699318
3.124,1.825678443
3.126,2.275574067
3.128,2.485525358
3.13,2.620494045
3.132,2.665483608
3.134,2.995407066
3.136,2.485525358
3.138,2.305567108
3.14,1.915657567
3.142,1.690709755
3.144,1.795685401
3.146,2.260577546
3.148,2.215587984
3.15,2.560507962
3.152,3.040396628
3.154,2.740466212
3.156,2.500521879
3.158,2.200591463
3.16,2.170598421
3.162,1.870668005
3.164,2.380549712
3.166,2.410542754
3.168,2.560507962
3.17,2.605497525
3.172,2.590501004
3.174,2.650487087
3.176,2.590501004
3.178,2.470528837
3.18,1.945650609
3.182,1.795685401
3.184,2.200591463
3.186,2.185594942
3.188,2.455532317
3.19,2.635490566
3.192,2.785455774
3.194,2.845441857
3.196,2.635490566
3.198,2.350556671
3.2,1.945650609
3.202,1.735699318
3.204,1.720702797
3.206,1.885664526
3.208,2.575504483
3.21,2.530514921
3.212,2.785455774
3.214,2.905427941
3.216,2.530514921
3.218,2.200591463
3.22,2.005636692
3.222,1.885664526
3.224,1.825678443
3.226,2.365553192
3.228,2.935420982
3.23,2.785455774
3.232,2.545511441
3.234,2.605497525
3.236,2.500521879
3.238,2.110612338
3.24,1.990640171
3.242,1.795685401
3.244,1.855671484
3.246,2.035629734
3.248,2.545511441
3.25,2.875434899
3.252,3.26534444
3.254,2.680480129
3.256,2.725469691
3.258,2.455532317
3.26,1.765692359
3.262,1.58573411
3.264,1.900661047
3.266,2.110612338
3.268,2.380549712
3.27,2.875434899
3.272,2.770459253
3.274,2.965414024
3.276,2.620494045
3.278,2.14060538
3.28,1.765692359
3.282,1.660716714
3.284,1.795685401
3.286,2.110612338
3.288,2.560507962
3.29,2.770459253
3.292,3.205358357
3.294,3.055393149
3.296,2.545511441
3.298,2.080619296
3.3,1.58573411
3.302,1.675713235
3.304,2.125608859
3.306,2.110612338
3.308,2.650487087
3.31,2.89043142
3.312,2.635490566
3.314,2.635490566
3.316,2.905427941
3.318,2.170598421
3.32,1.885664526
3.322,2.185594942
3.324,2.1556019
3.326,2.080619296
3.328,2.800452295
3.33,2.770459253
3.332,2.605497525
3.334,2.725469691
3.336,2.785455774
3.338,2.245581025
3.34,1.810681922
3.342,1.975643651
3.344,2.365553192
3.346,2.875434899
3.348,2.845441857
3.35,2.560507962
3.352,3.100382711
3.354,2.680480129
3.356,2.905427941
3.358,2.005636692
3.36,1.930654088
3.362,2.125608859
3.364,2.230584504
3.366,2.455532317
3.368,2.620494045
3.37,2.980410545
3.372,2.980410545
3.374,2.920424462
3.376,2.845441857
3.378,2.485525358
3.38,2.260577546
3.382,2.050626255
3.384,2.110612338
3.386,2.635490566
3.388,2.665483608
3.39,2.755462733
3.392,2.995407066
3.394,2.635490566
3.396,2.650487087
3.398,2.065622776
3.4,1.78068888
3.402,1.58573411
3.404,1.630723672
3.406,2.620494045
3.408,2.800452295
3.41,3.490292252
3.412,2.605497525
3.414,2.830445337
3.416,2.410542754
3.418,1.795685401
3.42,1.900661047
3.422,1.675713235
3.424,1.78068888
3.426,2.260577546
3.428,2.755462733
3.43,2.845441857
3.432,2.860438378
3.434,2.920424462
3.436,2.395546233
3.438,1.78068888
3.44,1.630723672
3.442,1.855671484
3.444,1.855671484
3.446,2.230584504
3.448,2.635490566
3.45,2.830445337
3.452,2.830445337
3.454,2.770459253
3.456,2.185594942
3.458,1.975643651
3.46,1.795685401
3.462,1.645720193
3.464,1.810681922
3.466,2.5155184
3.468,2.770459253
3.47,2.635490566
3.472,2.770459253
3.474,2.560507962
3.476,2.305567108
3.478,1.96064713
3.48,1.765692359
3.482,1.78068888
3.484,1.825678443
3.486,2.245581025
3.488,2.845441857
3.49,3.205358357
3.492,3.100382711
3.494,2.290570588
3.496,1.990640171
3.498,1.810681922
3.5,1.990640171
3.502,2.5155184
3.504,2.470528837
3.506,3.115379232
3.508,3.190361836
3.51,4.00017396
3.512,3.895198314
3.514,4.210125251
3.516,4.135142647
3.518,3.700243543
3.52,3.310334003
3.522,2.845441857
3.524,2.71047317
3.526,3.07038967
3.528,3.07038967
3.53,2.845441857
3.532,2.680480129
3.534,2.410542754
3.536,2.020633213
3.538,1.465761943
3.54,1.120841965
3.542,1.330793256
3.544,1.480758464
3.546,1.900661047
3.548,1.885664526
3.55,1.930654088
3.552,2.065622776
3.554,1.930654088
3.556,1.870668005
3.558,1.795685401
3.56,1.60073063
3.562,1.975643651
3.564,2.080619296
3.566,2.425539275
3.568,2.935420982
3.57,2.920424462
3.572,2.725469691
3.574,2.470528837
3.576,1.915657567
3.578,1.720702797
3.58,1.855671484
3.582,2.215587984
3.584,2.050626255
3.586,2.500521879
3.588,3.040396628
3.59,2.755462733
3.592,2.410542754
3.594,2.575504483
3.596,2.110612338
3.598,1.870668005
3.6,1.750695839
3.602,1.58573411
3.604,2.260577546
3.606,2.605497525
3.608,3.220354878
3.61,2.920424462
3.612,2.785455774
3.614,2.575504483
3.616,2.305567108
3.618,1.870668005
3.62,1.870668005
3.622,2.125608859
3.624,2.33556015
3.626,2.530514921
3.628,2.770459253
3.63,3.130375753
3.632,2.935420982
3.634,2.470528837
3.636,1.96064713
3.638,1.795685401
3.64,2.260577546
3.642,2.005636692
3.644,2.125608859
3.646,2.5155184
3.648,3.010403586
3.65,2.875434899
3.652,2.800452295
3.654,2.575504483
3.656,2.125608859
3.658,2.215587984
3.66,2.110612338
3.662,2.185594942
3.664,2.1556019
3.666,2.905427941
3.668,3.175365315
3.67,3.355323565
3.672,2.875434899
3.674,2.410542754
3.676,2.020633213
3.678,1.870668005
3.68,2.005636692
3.682,2.380549712
3.684,2.815448816
3.686,2.785455774
3.688,3.175365315
3.69,3.26534444
3.692,3.190361836
3.694,2.455532317
3.696,2.410542754
3.698,2.305567108
3.7,2.380549712
3.702,2.305567108
3.704,2.635490566
3.706,3.025400107
3.708,3.250347919
3.71,3.565274856
3.712,3.235351398
3.714,3.08538619
3.716,2.770459253
3.718,2.5155184
3.72,2.680480129
3.722,3.100382711
3.724,3.505288773
3.726,3.505288773
3.728,3.82021571
3.73,3.835212231
3.732,3.580271377
3.734,3.100382711
3.736,2.740466212
3.738,2.785455774
3.74,2.905427941
3.742,3.205358357
3.744,3.655253981
3.746,3.835212231
3.748,4.01517048
3.75,4.135142647
3.752,3.925191356
3.754,3.460299211
3.756,3.655253981
3.758,3.145372274
3.76,3.550278335
3.762,3.790222668
3.764,3.715240064
3.766,3.985177439
3.768,4.060160043
3.77,4.120146126
3.772,4.150139168
3.774,3.880201793
3.776,3.295337482
3.778,3.190361836
3.78,3.220354878
3.782,3.430306169
3.784,3.550278335
3.786,3.880201793
3.788,4.405080021
3.79,4.660020875
3.792,3.910194835
3.794,3.550278335
3.796,3.26534444
3.798,2.725469691
3.8,2.875434899
3.802,3.205358357
3.804,3.610264419
3.806,3.325330523
3.808,3.26534444
3.81,3.130375753
3.812,3.100382711
3.814,2.89043142
3.816,2.845441857
3.818,2.410542754
3.82,2.380549712
3.822,2.785455774
3.824,3.235351398
3.826,3.325330523
3.828,3.325330523
3.83,2.950417503
3.832,2.830445337
3.834,2.575504483
3.836,2.230584504
3.838,2.14060538
3.84,2.080619296
3.842,2.215587984
3.844,2.560507962
3.846,2.800452295
3.848,3.040396628
3.85,3.205358357
3.852,2.620494045
3.854,2.5155184
3.856,2.200591463
3.858,2.035629734
3.86,2.035629734
3.862,2.755462733
3.864,3.190361836
3.866,2.650487087
3.868,2.740466212
3.87,2.905427941
3.872,2.755462733
3.874,2.1556019
3.876,2.080619296
3.878,1.96064713
3.88,2.065622776
3.882,2.065622776
3.884,2.470528837
3.886,3.190361836
3.888,3.130375753
3.89,3.160368794
3.892,2.785455774
3.894,2.365553192
3.896,2.110612338
3.898,1.810681922
3.9,2.065622776
3.902,2.320563629
3.904,2.995407066
3.906,3.07038967
3.908,2.965414024
3.91,2.71047317
3.912,2.560507962
3.914,2.305567108
3.916,2.290570588
3.918,1.990640171
3.92,2.080619296
3.922,2.500521879
3.924,2.965414024
3.926,3.115379232
3.928,3.205358357
3.93,2.740466212
3.932,2.500521879
3.934,1.885664526
3.936,1.885664526
3.938,1.975643651
3.94,2.215587984
3.942,2.455532317
3.944,2.785455774
3.946,2.905427941
3.948,3.025400107
3.95,2.980410545
3.952,2.650487087
3.954,2.365553192
3.956,2.095615817
3.958,1.96064713
3.96,2.260577546
3.962,2.170598421
3.964,2.590501004
3.966,2.800452295
3.968,3.205358357
3.97,2.875434899
3.972,2.665483608
3.974,2.005636692
3.976,2.125608859
3.978,1.96064713
3.98,2.125608859
3.982,2.785455774
3.984,3.100382711
3.986,3.190361836
3.988,2.755462733
3.99,2.545511441
3.992,2.575504483
3.994,2.230584504
3.996,1.945650609
3.998,2.125608859
4,2.215587984
4.002,2.320563629
4.004,2.725469691
4.006,3.160368794
4.008,3.44530269
4.01,3.055393149
4.012,2.230584504
4.014,2.290570588
4.016,2.065622776
4.018,1.765692359
4.02,2.245581025
4.022,2.470528837
4.024,2.845441857
4.026,2.950417503
4.028,2.89043142
4.03,2.71047317
4.032,2.365553192
4.034,2.125608859
4.036,1.945650609
4.038,1.840674963
4.04,2.245581025
4.042,2.440535796
4.044,2.830445337
4.046,3.08538619
4.048,2.89043142
4.05,2.935420982
4.052,2.740466212
4.054,2.1556019
4.056,1.645720193
4.058,2.305567108
4.06,2.470528837
4.062,2.260577546
4.064,2.71047317
4.066,3.190361836
4.068,2.965414024
4.07,2.650487087
4.072,2.215587984
4.074,1.930654088
4.076,2.065622776
4.078,2.065622776
4.08,1.96064713
4.082,2.635490566
4.084,2.965414024
4.086,3.145372274
4.088,2.620494045
4.09,2.575504483
4.092,2.200591463
4.094,2.020633213
4.096,2.035629734
4.098,1.930654088
4.1,2.320563629
4.102,2.860438378
4.104,2.935420982
4.106,2.920424462
4.108,3.025400107
4.11,2.71047317
4.112,2.305567108
4.114,2.230584504
4.116,2.065622776
4.118,1.990640171
4.12,2.020633213
4.122,2.650487087
4.124,2.860438378
4.126,3.08538619
4.128,2.950417503
4.13,2.740466212
4.132,2.200591463
4.134,1.930654088
4.136,1.705706276
4.138,1.945650609
4.14,2.14060538
4.142,2.470528837
4.144,2.950417503
4.146,3.325330523
4.148,2.950417503
4.15,2.845441857
4.152,2.275574067
4.154,1.795685401
4.156,1.720702797
4.158,2.230584504
4.16,2.125608859
4.162,2.545511441
4.164,3.100382711
4.166,3.07038967
4.168,2.815448816
4.17,2.905427941
4.172,2.5155184
4.174,2.260577546
4.176,1.810681922
4.178,2.110612338
4.18,2.365553192
4.182,2.440535796
4.184,2.755462733
4.186,2.950417503
4.188,2.860438378
4.19,2.680480129
4.192,2.125608859
4.194,1.855671484
4.196,1.96064713
4.198,2.050626255
4.2,2.545511441
4.202,2.71047317
4.204,2.89043142
4.206,2.980410545
4.208,2.770459253
4.21,2.560507962
4.212,2.725469691
4.214,2.305567108
4.216,1.885664526
4.218,1.990640171
4.22,2.275574067
4.222,2.680480129
4.224,2.830445337
4.226,3.08538619
4.228,2.905427941
4.23,2.410542754
4.232,2.1556019
4.234,1.915657567
4.236,1.885664526
4.238,2.005636692
4.24,2.305567108
4.242,2.875434899
4.244,2.800452295
4.246,3.025400107
4.248,3.220354878
4.25,2.860438378
4.252,2.215587984
4.254,1.975643651
4.256,1.885664526
4.258,2.350556671
4.26,2.410542754
4.262,2.455532317
4.264,2.935420982
4.266,2.875434899
4.268,2.680480129
4.27,2.290570588
4.272,2.215587984
4.274,2.125608859
4.276,2.005636692
4.278,2.1556019
4.28,2.500521879
4.282,2.815448816
4.284,2.860438378
4.286,2.860438378
4.288,2.935420982
4.29,2.905427941
4.292,1.945650609
4.294,1.810681922
4.296,2.005636692
4.298,2.020633213
4.3,2.260577546
4.302,2.725469691
4.304,3.07038967
4.306,3.205358357
4.308,2.560507962
4.31,2.125608859
4.312,2.665483608
4.314,2.320563629
4.316,2.095615817
4.318,1.975643651
4.32,2.275574067
4.322,2.860438378
4.324,2.995407066
4.326,2.665483608
4.328,2.770459253
4.33,2.530514921
4.332,2.005636692
4.334,2.020633213
4.336,2.080619296
4.338,2.275574067
4.34,2.425539275
4.342,2.785455774
4.344,3.145372274
4.346,3.280340961
4.348,2.845441857
4.35,2.485525358
4.352,1.945650609
4.354,2.005636692
4.356,1.96064713
4.358,1.900661047
4.36,2.575504483
4.362,2.89043142
4.364,2.89043142
4.366,2.920424462
4.368,2.725469691
4.37,2.425539275
4.372,1.975643651
4.374,1.825678443
4.376,2.110612338
4.378,2.185594942
4.38,2.830445337
4.382,2.740466212
4.384,2.89043142
4.386,2.755462733
4.388,2.500521879
4.39,2.215587984
4.392,2.080619296
4.394,2.005636692
4.396,1.990640171
4.398,2.095615817
4.4,2.365553192
4.402,2.935420982
4.404,3.370320086
4.406,3.115379232
4.408,2.860438378
4.41,2.440535796
4.412,2.005636692
4.414,1.930654088
4.416,2.1556019
4.418,2.185594942
4.42,2.695476649
4.422,2.770459253
4.424,3.040396628
4.426,3.010403586
4.428,2.845441857
4.43,2.260577546
4.432,1.810681922
4.434,1.96064713
4.436,2.005636692
4.438,2.185594942
4.44,2.530514921
4.442,3.025400107
4.444,2.770459253
4.446,3.08538619
4.448,2.695476649
4.45,2.650487087
4.452,2.290570588
4.454,1.615727151
4.456,2.215587984
4.458,2.380549712
4.46,2.725469691
4.462,2.770459253
4.464,2.905427941
4.466,3.235351398
4.468,3.010403586
4.47,2.305567108
4.472,2.245581025
4.474,2.260577546
4.476,2.695476649
4.478,2.740466212
4.48,2.920424462
4.482,3.08538619
4.484,3.310334003
4.486,3.145372274
4.488,2.755462733
4.49,2.305567108
4.492,2.33556015
4.494,2.1556019
4.496,2.275574067
4.498,2.530514921
4.5,2.800452295
4.502,2.860438378
4.504,2.935420982
4.506,2.800452295
4.508,2.89043142
4.51,2.545511441
4.512,1.810681922
4.514,1.825678443
4.516,1.900661047
4.518,2.005636692
4.52,2.665483608
4.522,3.130375753
4.524,3.040396628
4.526,2.905427941
4.528,2.740466212
4.53,2.125608859
4.532,1.900661047
4.534,1.78068888
4.536,2.065622776
4.538,2.095615817
4.54,2.770459253
4.542,2.860438378
4.544,2.860438378
4.546,2.725469691
4.548,2.380549712
4.55,2.035629734
4.552,1.975643651
4.554,2.1556019
4.556,2.125608859
4.558,2.560507962
4.56,2.665483608
4.562,2.950417503
4.564,2.965414024
4.566,2.680480129
4.568,2.350556671
4.57,1.900661047
4.572,1.945650609
4.574,2.065622776
4.576,1.915657567
4.578,2.350556671
4.58,3.08538619
4.582,3.010403586
4.584,2.740466212
4.586,2.815448816
4.588,2.500521879
4.59,2.095615817
4.592,1.900661047
4.594,2.125608859
4.596,2.395546233
4.598,2.395546233
4.6,2.770459253
4.602,2.680480129
4.604,2.815448816
4.606,3.07038967
4.608,2.530514921
4.61,2.200591463
4.612,2.215587984
4.614,2.410542754
4.616,2.605497525
4.618,2.980410545
4.62,3.970180918
4.622,4.105149605
4.624,4.360090459
4.626,4.435073063
4.628,3.985177439
4.63,3.550278335
4.632,3.280340961
4.634,2.875434899
4.636,2.800452295
4.638,2.875434899
4.64,2.950417503
4.642,3.130375753
4.644,2.665483608
4.646,2.350556671
4.648,2.095615817
4.65,1.765692359
4.652,1.525748026
4.654,1.21082109
4.656,1.465761943
4.658,1.885664526
4.66,2.305567108
4.662,2.440535796
4.664,2.065622776
4.666,2.200591463
4.668,1.900661047
4.67,1.720702797
4.672,1.885664526
4.674,1.810681922
4.676,2.170598421
4.678,2.590501004
4.68,2.920424462
4.682,3.115379232
4.684,2.860438378
4.686,2.365553192
4.688,2.200591463
4.69,2.1556019
4.692,2.035629734
4.694,2.125608859
4.696,2.455532317
4.698,2.740466212
4.7,2.920424462
4.702,3.145372274
4.704,3.025400107
4.706,2.575504483
4.708,2.33556015
4.71,2.095615817
4.712,1.990640171
4.714,1.975643651
4.716,2.275574067
4.718,2.365553192
4.72,2.965414024
4.722,3.385316607
4.724,3.07038967
4.726,2.785455774
4.728,2.545511441
4.73,1.96064713
4.732,1.945650609
4.734,2.185594942
4.736,2.350556671
4.738,2.830445337
4.74,3.025400107
4.742,3.26534444
4.744,2.770459253
4.746,2.650487087
4.748,2.455532317
4.75,2.125608859
4.752,2.14060538
4.754,2.245581025
4.756,2.1556019
4.758,2.980410545
4.76,3.280340961
4.762,3.250347919
4.764,3.130375753
4.766,2.935420982
4.768,2.785455774
4.77,2.065622776
4.772,2.035629734
4.774,2.095615817
4.776,2.485525358
4.778,3.055393149
4.78,3.100382711
4.782,3.610264419
4.784,3.190361836
4.786,2.545511441
4.788,2.290570588
4.79,3.025400107
4.792,2.455532317
4.794,2.350556671
4.796,2.695476649
4.798,2.950417503
4.8,3.055393149
4.802,3.08538619
4.804,3.340327044
4.806,2.875434899
4.808,2.71047317
4.81,2.230584504
4.812,2.305567108
4.814,2.71047317
4.816,2.815448816
4.818,3.505288773
4.82,3.775226148
4.822,3.520285294
4.824,3.505288773
4.826,3.310334003
4.828,3.010403586
4.83,2.935420982
4.832,2.785455774
4.834,2.815448816
4.836,3.160368794
4.838,3.475295731
4.84,3.925191356
4.842,4.135142647
4.844,4.045163522
4.846,3.340327044
4.848,3.08538619
4.85,3.355323565
4.852,3.220354878
4.854,3.205358357
4.856,3.535281815
4.858,3.940187876
4.86,4.270111334
4.862,4.180132209
4.864,4.150139168
4.866,4.180132209
4.868,3.595267898
4.87,3.505288773
4.872,3.775226148
4.874,3.790222668
4.876,3.82021571
4.878,3.940187876
4.88,4.525052188
4.882,4.57004175
4.884,4.210125251
4.886,3.910194835
4.888,3.790222668
4.89,3.415309648
4.892,3.460299211
4.894,3.700243543
4.896,3.835212231
4.898,4.01517048
4.9,4.270111334
4.902,4.615031313
4.904,4.180132209
4.906,3.505288773
4.908,3.370320086
4.91,3.145372274
4.912,3.400313127
4.914,3.325330523
4.916,3.26534444
4.918,3.430306169
4.92,3.835212231
4.922,3.730236585
4.924,3.520285294
4.926,3.130375753
4.928,2.815448816
4.93,2.485525358
4.932,2.350556671
4.934,2.440535796
4.936,2.830445337
4.938,3.26534444
4.94,3.580271377
4.942,3.460299211
4.944,3.175365315
4.946,2.875434899
4.948,2.545511441
4.95,2.080619296
4.952,2.200591463
4.954,2.530514921
4.956,2.815448816
4.958,2.845441857
4.96,3.010403586
4.962,3.26534444
4.964,3.190361836
4.966,2.920424462
4.968,2.560507962
4.97,2.365553192
4.972,2.005636692
4.974,2.170598421
4.976,2.725469691
4.978,2.755462733
4.98,3.310334003
4.982,3.355323565
4.984,2.800452295
4.986,2.33556015
4.988,2.5155184
4.99,2.275574067
4.992,1.990640171
4.994,2.320563629
4.996,2.770459253
4.998,3.130375753
5,2.980410545
5.002,2.71047317
5.004,2.920424462
5.006,2.635490566
5.008,2.320563629
5.01,2.095615817
5.012,2.170598421
5.014,2.050626255
5.016,2.770459253
5.018,2.905427941
5.02,3.025400107
5.022,3.160368794
5.024,3.26534444
5.026,2.680480129
5.028,2.290570588
5.03,2.230584504
5.032,2.275574067
5.034,2.410542754
5.036,2.650487087
5.038,3.010403586
5.04,3.160368794
5.042,3.07038967
5.044,2.755462733
5.046,2.560507962
5.048,2.185594942
5.05,2.080619296
5.052,2.14060538
5.054,2.275574067
5.056,2.875434899
5.058,3.010403586
5.06,3.160368794
5.062,2.845441857
5.064,3.44530269
5.066,2.395546233
5.068,2.035629734
5.07,2.125608859
5.072,2.33556015
5.074,2.590501004
5.076,2.785455774
5.078,3.025400107
5.08,3.355323565
5.082,2.935420982
5.084,2.800452295
5.086,2.290570588
5.088,2.215587984
5.09,2.290570588
5.092,2.365553192
5.094,2.650487087
5.096,3.055393149
5.098,3.025400107
5.1,2.755462733
5.102,3.025400107
5.104,2.920424462
5.106,2.425539275
5.108,2.245581025
5.11,2.125608859
5.112,2.1556019
5.114,2.365553192
5.116,2.740466212
5.118,3.08538619
5.12,3.08538619
5.122,2.800452295
5.124,2.770459253
5.126,2.530514921
5.128,2.380549712
5.13,2.200591463
5.132,2.1556019
5.134,2.440535796
5.136,2.845441857
5.138,2.950417503
5.14,3.175365315
5.142,2.995407066
5.144,2.875434899
5.146,2.125608859
5.148,1.975643651
5.15,1.930654088
5.152,2.14060538
5.154,2.530514921
5.156,2.89043142
5.158,3.145372274
5.16,3.385316607
5.162,3.115379232
5.164,2.560507962
5.166,2.350556671
5.168,1.825678443
5.17,1.945650609
5.172,2.005636692
5.174,2.485525358
5.176,2.680480129
5.178,2.950417503
5.18,2.980410545
5.182,2.830445337
5.184,2.590501004
5.186,2.425539275
5.188,1.885664526
5.19,2.200591463
5.192,2.215587984
5.194,2.380549712
5.196,2.560507962
5.198,2.740466212
5.2,3.295337482
5.202,3.07038967
5.204,2.650487087
5.206,2.320563629
5.208,2.1556019
5.21,2.410542754
5.212,2.455532317
5.214,2.425539275
5.216,2.785455774
5.218,2.965414024
5.22,2.965414024
5.222,2.875434899
5.224,2.680480129
5.226,2.095615817
5.228,1.810681922
5.23,2.050626255
5.232,2.200591463
5.234,2.560507962
5.236,2.740466212
5.238,2.980410545
5.24,2.995407066
5.242,2.965414024
5.244,2.395546233
5.246,2.005636692
5.248,1.900661047
5.25,2.005636692
5.252,2.230584504
5.254,2.635490566
5.256,2.905427941
5.258,3.100382711
5.26,2.845441857
5.262,2.605497525
5.264,2.560507962
5.266,2.185594942
5.268,2.020633213
5.27,1.870668005
5.272,2.245581025
5.274,2.650487087
5.276,2.980410545
5.278,3.160368794
5.28,3.190361836
5.282,3.250347919
5.284,2.33556015
5.286,2.005636692
5.288,2.125608859
5.29,2.065622776
5.292,1.855671484
5.294,2.545511441
5.296,2.620494045
5.298,2.770459253
5.3,2.785455774
5.302,2.740466212
5.304,2.425539275
5.306,2.500521879
5.308,2.020633213
5.31,1.975643651
5.312,2.110612338
5.314,2.470528837
5.316,2.575504483
5.318,2.770459253
5.32,3.145372274
5.322,3.055393149
5.324,2.530514921
5.326,2.050626255
5.328,2.005636692
5.33,2.245581025
5.332,2.530514921
5.334,2.365553192
5.336,2.650487087
5.338,2.905427941
5.34,2.920424462
5.342,2.485525358
5.344,2.245581025
5.346,2.080619296
5.348,1.945650609
5.35,1.975643651
5.352,2.275574067
5.354,2.635490566
5.356,2.935420982
5.358,3.010403586
5.36,3.010403586
5.362,2.485525358
5.364,2.290570588
5.366,1.78068888
5.368,1.945650609
5.37,1.870668005
5.372,2.33556015
5.374,2.695476649
5.376,3.100382711
5.378,3.025400107
5.38,2.89043142
5.382,2.725469691
5.384,2.455532317
5.386,2.230584504
5.388,1.885664526
5.39,2.170598421
5.392,2.305567108
5.394,2.665483608
5.396,3.010403586
5.398,3.175365315
5.4,2.590501004
5.402,2.650487087
5.404,2.185594942
5.406,1.840674963
5.408,1.915657567
5.41,1.840674963
5.412,2.260577546
5.414,2.755462733
5.416,2.965414024
5.418,2.965414024
5.42,2.500521879
5.422,2.470528837
5.424,2.215587984
5.426,2.080619296
5.428,2.005636692
5.43,1.975643651
5.432,2.800452295
5.434,2.71047317
5.436,2.830445337
5.438,3.160368794
5.44,2.875434899
5.442,2.665483608
5.444,2.320563629
5.446,2.095615817
5.448,1.915657567
5.45,2.365553192
5.452,2.440535796
5.454,2.665483608
5.456,2.980410545
5.458,2.875434899
5.46,2.755462733
5.462,2.500521879
5.464,1.975643651
5.466,2.14060538
5.468,1.990640171
5.47,2.200591463
5.472,2.470528837
5.474,2.530514921
5.476,2.860438378
5.478,3.160368794
5.48,3.145372274
5.482,2.365553192
5.484,2.125608859
5.486,2.065622776
5.488,1.900661047
5.49,2.095615817
5.492,2.605497525
5.494,2.680480129
5.496,3.100382711
5.498,3.250347919
5.5,2.830445337
5.502,2.485525358
5.504,2.455532317
5.506,2.275574067
5.508,2.305567108
5.51,2.14060538
5.512,2.785455774
5.514,3.025400107
5.516,2.995407066
5.518,3.190361836
5.52,2.935420982
5.522,2.71047317
5.524,2.440535796
5.526,2.14060538
5.528,2.125608859
5.53,2.470528837
5.532,3.025400107
5.534,2.995407066
5.536,3.010403586
5.538,3.355323565
5.54,3.040396628
5.542,2.425539275
5.544,2.14060538
5.546,1.750695839
5.548,1.690709755
5.55,2.305567108
5.552,2.575504483
5.554,2.980410545
5.556,3.025400107
5.558,2.995407066
5.56,2.500521879
5.562,2.14060538
5.564,1.990640171
5.566,2.050626255
5.568,2.260577546
5.57,2.170598421
5.572,2.71047317
5.574,2.800452295
5.576,2.845441857
5.578,2.920424462
5.58,2.695476649
5.582,2.410542754
5.584,2.1556019
5.586,1.750695839
5.588,1.690709755
