Time (s),Signal (V)
2.792,1.854984389
2.794,1.837648966
2.796,1.993667771
2.798,2.219028268
2.8,2.531065879
2.802,2.60040757
2.804,2.617742993
2.806,2.409717919
2.808,2.253699114
2.81,1.958996926
2.812,1.854984389
2.814,1.854984389
2.816,2.011003194
2.818,2.236363691
2.82,2.513730456
2.822,2.60040757
2.824,2.617742993
2.826,2.444388765
2.828,2.271034536
2.83,1.976332349
2.832,1.889655234
2.834,1.872319812
2.836,2.097680308
2.838,2.323040805
2.84,2.583072147
2.842,2.669749261
2.844,2.652413839
2.846,2.444388765
2.848,2.271034536
2.85,1.993667771
2.852,1.889655234
2.854,1.941661503
2.856,2.132351154
2.858,2.375047073
2.86,2.635078416
2.862,2.739090953
2.864,2.635078416
2.866,2.47905961
2.868,2.305705382
2.87,2.028338617
2.872,1.941661503
2.874,1.993667771
2.876,2.184357422
2.878,2.427053342
2.88,2.687084684
2.882,2.791097221
2.884,2.72175553
2.886,2.513730456
2.888,2.271034536
2.89,2.028338617
2.892,1.976332349
2.894,2.011003194
2.896,2.219028268
2.898,2.461724188
2.9,2.669749261
2.902,2.773761798
2.904,2.704420107
2.906,2.496395033
2.908,2.253699114
2.91,2.028338617
2.912,1.958996926
2.914,2.028338617
2.916,2.201692845
2.918,2.461724188
2.92,2.652413839
2.922,2.756426375
2.924,2.687084684
2.926,2.461724188
2.928,2.219028268
2.93,2.011003194
2.932,1.92432608
2.934,2.04567404
2.936,2.201692845
2.938,2.513730456
2.94,2.687084684
2.942,2.773761798
2.944,2.704420107
2.946,2.47905961
2.948,2.236363691
2.95,2.04567404
2.952,1.993667771
2.954,2.080344885
2.956,2.271034536
2.958,2.548401302
2.96,2.739090953
2.962,2.791097221
2.964,2.687084684
2.966,2.47905961
2.968,2.184357422
2.97,2.028338617
2.972,1.958996926
2.974,2.063009463
2.976,2.236363691
2.978,2.548401302
2.98,2.72175553
2.982,2.791097221
2.984,2.669749261
2.986,2.47905961
2.988,2.167022
2.99,1.993667771
2.992,1.941661503
2.994,2.063009463
2.996,2.271034536
2.998,2.583072147
3,2.704420107
3.002,2.756426375
3.004,2.635078416
3.006,2.444388765
3.008,2.167022
3.01,1.993667771
3.012,1.92432608
3.014,2.080344885
3.016,2.271034536
3.018,2.583072147
3.02,2.704420107
3.022,2.791097221
3.024,2.635078416
3.026,2.444388765
3.028,2.132351154
3.03,1.958996926
3.032,1.941661503
3.034,2.063009463
3.036,2.288369959
3.038,2.548401302
3.04,2.704420107
3.042,2.739090953
3.044,2.60040757
3.046,2.427053342
3.048,2.097680308
3.05,2.011003194
3.052,1.976332349
3.054,2.080344885
3.056,2.271034536
3.058,2.583072147
3.06,2.669749261
3.062,2.72175553
3.064,2.531065879
3.066,2.375047073
3.068,2.080344885
3.07,1.941661503
3.072,1.941661503
3.074,2.080344885
3.076,2.288369959
3.078,2.583072147
3.08,2.669749261
3.082,2.704420107
3.084,2.531065879
3.086,2.340376228
3.088,2.028338617
3.09,1.941661503
3.092,1.906990657
3.094,2.080344885
3.096,2.253699114
3.098,2.583072147
3.1,2.704420107
3.102,2.704420107
3.104,2.513730456
3.106,2.305705382
3.108,2.011003194
3.11,1.941661503
3.112,1.92432608
3.114,2.097680308
3.116,2.305705382
3.118,2.60040757
3.12,2.704420107
3.122,2.652413839
3.124,2.496395033
3.126,2.305705382
3.128,1.993667771
3.13,1.872319812
3.132,1.906990657
3.134,2.097680308
3.136,2.340376228
3.138,2.565736724
3.14,2.687084684
3.142,2.652413839
3.144,2.47905961
3.146,2.219028268
3.148,1.993667771
3.15,1.889655234
3.152,1.92432608
3.154,2.115015731
3.156,2.392382496
3.158,2.635078416
3.16,2.72175553
3.162,2.669749261
3.164,2.47905961
3.166,2.236363691
3.168,2.011003194
3.17,1.941661503
3.172,1.941661503
3.174,2.167022
3.176,2.392382496
3.178,2.652413839
3.18,2.739090953
3.182,2.652413839
3.184,2.461724188
3.186,2.236363691
3.188,2.011003194
3.19,1.92432608
3.192,1.958996926
3.194,2.184357422
3.196,2.427053342
3.198,2.635078416
3.2,2.704420107
3.202,2.652413839
3.204,2.461724188
3.206,2.219028268
3.208,1.993667771
3.21,1.941661503
3.212,2.028338617
3.214,2.219028268
3.216,2.47905961
3.218,2.669749261
3.22,2.756426375
3.222,2.652413839
3.224,2.496395033
3.226,2.219028268
3.228,2.063009463
3.23,2.011003194
3.232,2.097680308
3.234,2.288369959
3.236,2.60040757
3.238,2.773761798
3.24,2.860438912
3.242,2.756426375
3.244,2.548401302
3.246,2.271034536
3.248,2.063009463
3.25,2.063009463
3.252,2.167022
3.254,2.357711651
3.256,2.635078416
3.258,2.808432644
3.26,2.84310349
3.262,2.773761798
3.264,2.60040757
3.266,2.305705382
3.268,2.097680308
3.27,2.028338617
3.272,2.132351154
3.274,2.305705382
3.276,2.583072147
3.278,2.739090953
3.28,2.773761798
3.282,2.652413839
3.284,2.461724188
3.286,2.167022
3.288,1.976332349
3.29,1.92432608
3.292,2.028338617
3.294,2.219028268
3.296,2.531065879
3.298,2.652413839
3.3,2.669749261
3.302,2.548401302
3.304,2.375047073
3.306,2.063009463
3.308,1.958996926
3.31,1.889655234
3.312,1.993667771
3.314,2.219028268
3.316,2.548401302
3.318,2.669749261
3.32,2.669749261
3.322,2.531065879
3.324,2.340376228
3.326,2.063009463
3.328,1.872319812
3.33,1.872319812
3.332,2.011003194
3.334,2.184357422
3.336,2.531065879
3.338,2.669749261
3.34,2.652413839
3.342,2.513730456
3.344,2.288369959
3.346,1.941661503
3.348,1.80297812
3.35,1.750971852
3.352,1.872319812
3.354,2.063009463
3.356,2.392382496
3.358,2.444388765
3.36,2.531065879
3.362,2.531065879
3.364,2.548401302
3.366,2.531065879
3.368,2.669749261
3.37,2.912445181
3.372,3.415172443
3.374,3.969905973
3.376,4.489968658
3.378,4.75
3.38,4.663322886
3.382,4.247272738
3.384,3.657868362
3.386,3.120470255
3.388,2.964451449
3.39,2.704420107
3.392,2.513730456
3.394,2.357711651
3.396,2.132351154
3.398,1.993667771
3.4,2.063009463
3.402,1.906990657
3.404,1.716301006
3.406,1.508275932
3.408,1.36959255
3.41,1.386927973
3.412,1.612288469
3.414,1.872319812
3.416,2.271034536
3.418,2.47905961
3.42,2.513730456
3.422,2.409717919
3.424,2.219028268
3.426,1.958996926
3.428,1.92432608
3.43,1.976332349
3.432,2.149686577
3.434,2.427053342
3.436,2.687084684
3.438,2.773761798
3.44,2.756426375
3.442,2.531065879
3.444,2.340376228
3.446,2.080344885
3.448,1.976332349
3.45,2.04567404
3.452,2.253699114
3.454,2.496395033
3.456,2.72175553
3.458,2.791097221
3.46,2.773761798
3.462,2.565736724
3.464,2.375047073
3.466,2.115015731
3.468,2.04567404
3.47,2.080344885
3.472,2.305705382
3.474,2.583072147
3.476,2.773761798
3.478,2.877774335
3.48,2.825768067
3.482,2.60040757
3.484,2.392382496
3.486,2.132351154
3.488,2.063009463
3.49,2.149686577
3.492,2.340376228
3.494,2.60040757
3.496,2.84310349
3.498,2.895109758
3.5,2.825768067
3.502,2.635078416
3.504,2.375047073
3.506,2.201692845
3.508,2.132351154
3.51,2.167022
3.512,2.357711651
3.514,2.687084684
3.516,2.860438912
3.518,2.895109758
3.52,2.860438912
3.522,2.652413839
3.524,2.375047073
3.526,2.201692845
3.528,2.167022
3.53,2.253699114
3.532,2.513730456
3.534,2.756426375
3.536,2.947116027
3.538,2.999122295
3.54,2.912445181
3.542,2.72175553
3.544,2.461724188
3.546,2.253699114
3.548,2.253699114
3.55,2.357711651
3.552,2.548401302
3.554,2.84310349
3.556,3.051128563
3.558,3.103134832
3.56,3.016457718
3.562,2.825768067
3.564,2.60040757
3.566,2.392382496
3.568,2.392382496
3.57,2.531065879
3.572,2.756426375
3.574,3.051128563
3.576,3.224482792
3.578,3.27648906
3.58,3.1551411
3.582,3.033793141
3.584,2.739090953
3.586,2.60040757
3.588,2.60040757
3.59,2.756426375
3.592,2.964451449
3.594,3.241818214
3.596,3.467178711
3.598,3.51918498
3.6,3.432507866
3.602,3.27648906
3.604,2.912445181
3.606,2.808432644
3.608,2.808432644
3.61,2.964451449
3.612,3.1551411
3.614,3.51918498
3.616,3.675203785
3.618,3.657868362
3.62,3.536520402
3.622,3.345830751
3.624,3.068463986
3.626,2.929780604
3.628,2.860438912
3.63,3.016457718
3.632,3.189811946
3.634,3.553855825
3.636,3.588526671
3.638,3.623197517
3.64,3.484514134
3.642,3.27648906
3.644,2.895109758
3.646,2.791097221
3.648,2.739090953
3.65,2.84310349
3.652,3.016457718
3.654,3.259153637
3.656,3.328495329
3.658,3.345830751
3.66,3.103134832
3.662,2.877774335
3.664,2.565736724
3.666,2.375047073
3.668,2.340376228
3.67,2.461724188
3.672,2.617742993
3.674,2.912445181
3.676,2.964451449
3.678,2.947116027
3.68,2.756426375
3.682,2.548401302
3.684,2.201692845
3.686,2.097680308
3.688,2.080344885
3.69,2.271034536
3.692,2.427053342
3.694,2.739090953
3.696,2.791097221
3.698,2.756426375
3.7,2.60040757
3.702,2.375047073
3.704,2.132351154
3.706,2.011003194
3.708,1.993667771
3.71,2.149686577
3.712,2.392382496
3.714,2.669749261
3.716,2.739090953
3.718,2.704420107
3.72,2.513730456
3.722,2.305705382
3.724,2.028338617
3.726,1.906990657
3.728,1.941661503
3.73,2.132351154
3.732,2.357711651
3.734,2.60040757
3.736,2.687084684
3.738,2.687084684
3.74,2.461724188
3.742,2.271034536
3.744,2.011003194
3.746,1.906990657
3.748,1.958996926
3.75,2.115015731
3.752,2.357711651
3.754,2.617742993
3.756,2.704420107
3.758,2.635078416
3.76,2.47905961
3.762,2.219028268
3.764,2.011003194
3.766,1.92432608
3.768,1.993667771
3.77,2.184357422
3.772,2.444388765
3.774,2.669749261
3.776,2.704420107
3.778,2.669749261
3.78,2.496395033
3.782,2.236363691
3.784,1.993667771
3.786,1.941661503
3.788,1.993667771
3.79,2.184357422
3.792,2.461724188
3.794,2.669749261
3.796,2.773761798
3.798,2.669749261
3.8,2.513730456
3.802,2.219028268
3.804,1.993667771
3.806,1.958996926
3.808,2.04567404
3.81,2.219028268
3.812,2.496395033
3.814,2.687084684
3.816,2.739090953
3.818,2.652413839
3.82,2.513730456
3.822,2.236363691
3.824,2.011003194
3.826,1.976332349
3.828,2.080344885
3.83,2.271034536
3.832,2.548401302
3.834,2.72175553
3.836,2.791097221
3.838,2.687084684
3.84,2.513730456
3.842,2.201692845
3.844,2.028338617
3.846,1.976332349
3.848,2.097680308
3.85,2.271034536
3.852,2.565736724
3.854,2.72175553
3.856,2.791097221
3.858,2.687084684
3.86,2.513730456
3.862,2.167022
3.864,2.011003194
3.866,1.976332349
3.868,2.063009463
3.87,2.271034536
3.872,2.60040757
3.874,2.756426375
3.876,2.773761798
3.878,2.635078416
3.88,2.461724188
3.882,2.115015731
3.884,1.993667771
3.886,1.958996926
3.888,2.080344885
3.89,2.253699114
3.892,2.583072147
3.894,2.72175553
3.896,2.739090953
3.898,2.60040757
3.9,2.409717919
3.902,2.080344885
3.904,1.958996926
3.906,1.906990657
3.908,2.063009463
3.91,2.271034536
3.912,2.548401302
3.914,2.687084684
3.916,2.704420107
3.918,2.60040757
3.92,2.392382496
3.922,2.080344885
3.924,1.92432608
3.926,1.889655234
3.928,2.080344885
3.93,2.253699114
3.932,2.583072147
3.934,2.669749261
3.936,2.72175553
3.938,2.583072147
3.94,2.323040805
3.942,2.063009463
3.944,1.941661503
3.946,1.906990657
3.948,2.063009463
3.95,2.271034536
3.952,2.531065879
3.954,2.704420107
3.956,2.704420107
3.958,2.548401302
3.96,2.357711651
3.962,2.080344885
3.964,1.958996926
3.966,1.92432608
3.968,2.115015731
3.97,2.305705382
3.972,2.583072147
3.974,2.687084684
3.976,2.704420107
3.978,2.531065879
3.98,2.357711651
3.982,2.063009463
3.984,1.941661503
3.986,1.958996926
3.988,2.097680308
3.99,2.323040805
3.992,2.617742993
3.994,2.72175553
3.996,2.704420107
3.998,2.531065879
4,2.305705382
4.002,2.028338617
4.004,1.958996926
4.006,1.941661503
4.008,2.132351154
4.01,2.375047073
4.012,2.617742993
4.014,2.669749261
4.016,2.687084684
4.018,2.531065879
4.02,2.288369959
4.022,2.04567404
4.024,1.941661503
4.026,1.958996926
4.028,2.115015731
4.03,2.375047073
4.032,2.617742993
4.034,2.72175553
4.036,2.652413839
4.038,2.47905961
4.04,2.271034536
4.042,2.028338617
4.044,1.941661503
4.046,1.993667771
4.048,2.167022
4.05,2.409717919
4.052,2.669749261
4.054,2.739090953
4.056,2.687084684
4.058,2.513730456
4.06,2.271034536
4.062,2.011003194
4.064,1.941661503
4.066,2.011003194
4.068,2.201692845
4.07,2.461724188
4.072,2.669749261
4.074,2.756426375
4.076,2.704420107
4.078,2.513730456
4.08,2.288369959
4.082,2.097680308
4.084,2.028338617
4.086,2.097680308
4.088,2.305705382
4.09,2.583072147
4.092,2.791097221
4.094,2.860438912
4.096,2.808432644
4.098,2.583072147
4.1,2.340376228
4.102,2.132351154
4.104,2.04567404
4.106,2.149686577
4.108,2.305705382
4.11,2.617742993
4.112,2.808432644
4.114,2.895109758
4.116,2.808432644
4.118,2.583072147
4.12,2.305705382
4.122,2.132351154
4.124,2.063009463
4.126,2.167022
4.128,2.323040805
4.13,2.652413839
4.132,2.773761798
4.134,2.825768067
4.136,2.704420107
4.138,2.496395033
4.14,2.184357422
4.142,2.011003194
4.144,1.92432608
4.146,2.080344885
4.148,2.236363691
4.15,2.531065879
4.152,2.669749261
4.154,2.704420107
4.156,2.548401302
4.158,2.427053342
4.16,2.115015731
4.162,1.958996926
4.164,1.889655234
4.166,2.011003194
4.168,2.201692845
4.17,2.496395033
4.172,2.652413839
4.174,2.687084684
4.176,2.565736724
4.178,2.375047073
4.18,2.080344885
4.182,1.906990657
4.184,1.854984389
4.186,1.993667771
4.188,2.184357422
4.19,2.513730456
4.192,2.652413839
4.194,2.687084684
4.196,2.548401302
4.198,2.375047073
4.2,2.097680308
4.202,1.906990657
4.204,1.872319812
4.206,1.993667771
4.208,2.167022
4.21,2.444388765
4.212,2.565736724
4.214,2.513730456
4.216,2.357711651
4.218,2.184357422
4.22,1.872319812
4.222,1.733636429
4.224,1.750971852
4.226,2.097680308
4.228,2.513730456
4.23,3.068463986
4.232,3.432507866
4.234,3.727210054
4.236,3.848558013
4.238,4.004576819
4.24,3.987241396
4.242,3.935235127
4.244,3.779216322
4.246,3.657868362
4.248,3.39783702
4.25,3.571191248
4.252,3.675203785
4.254,3.345830751
4.256,2.825768067
4.258,2.201692845
4.26,1.438934241
4.262,1.178902899
4.264,1.282915436
4.266,1.490940509
4.268,1.698965583
4.27,2.04567404
4.272,2.149686577
4.274,2.167022
4.276,2.028338617
4.278,1.889655234
4.28,1.716301006
4.282,1.698965583
4.284,1.768307275
4.286,1.993667771
4.288,2.288369959
4.29,2.583072147
4.292,2.704420107
4.294,2.72175553
4.296,2.513730456
4.298,2.323040805
4.3,2.063009463
4.302,1.993667771
4.304,2.028338617
4.306,2.184357422
4.308,2.409717919
4.31,2.704420107
4.312,2.773761798
4.314,2.739090953
4.316,2.565736724
4.318,2.375047073
4.32,2.080344885
4.322,2.011003194
4.324,2.080344885
4.326,2.253699114
4.328,2.496395033
4.33,2.756426375
4.332,2.808432644
4.334,2.773761798
4.336,2.565736724
4.338,2.340376228
4.34,2.115015731
4.342,2.011003194
4.344,2.097680308
4.346,2.253699114
4.348,2.531065879
4.35,2.773761798
4.352,2.860438912
4.354,2.791097221
4.356,2.617742993
4.358,2.357711651
4.36,2.132351154
4.362,2.080344885
4.364,2.149686577
4.366,2.323040805
4.368,2.60040757
4.37,2.808432644
4.372,2.912445181
4.374,2.860438912
4.376,2.652413839
4.378,2.409717919
4.38,2.167022
4.382,2.115015731
4.384,2.201692845
4.386,2.409717919
4.388,2.687084684
4.39,2.895109758
4.392,2.964451449
4.394,2.877774335
4.396,2.704420107
4.398,2.461724188
4.4,2.305705382
4.402,2.236363691
4.404,2.305705382
4.406,2.513730456
4.408,2.808432644
4.41,2.999122295
4.412,3.068463986
4.414,2.981786872
4.416,2.808432644
4.418,2.548401302
4.42,2.340376228
4.422,2.288369959
4.424,2.409717919
4.426,2.635078416
4.428,2.929780604
4.43,3.103134832
4.432,3.189811946
4.434,3.120470255
4.436,2.947116027
4.438,2.687084684
4.44,2.531065879
4.442,2.461724188
4.444,2.617742993
4.446,2.808432644
4.448,3.137805678
4.45,3.311159906
4.452,3.39783702
4.454,3.27648906
4.456,3.120470255
4.458,2.84310349
4.46,2.704420107
4.462,2.687084684
4.464,2.808432644
4.466,3.033793141
4.468,3.363166174
4.47,3.51918498
4.472,3.553855825
4.474,3.432507866
4.476,3.259153637
4.478,2.964451449
4.48,2.791097221
4.482,2.791097221
4.484,2.912445181
4.486,3.085799409
4.488,3.415172443
4.49,3.588526671
4.492,3.571191248
4.494,3.432507866
4.496,3.27648906
4.498,2.947116027
4.5,2.808432644
4.502,2.791097221
4.504,2.895109758
4.506,3.033793141
4.508,3.328495329
4.51,3.39783702
4.512,3.380501597
4.514,3.241818214
4.516,3.016457718
4.518,2.635078416
4.52,2.461724188
4.522,2.392382496
4.524,2.531065879
4.526,2.669749261
4.528,2.912445181
4.53,2.999122295
4.532,2.981786872
4.534,2.825768067
4.536,2.60040757
4.538,2.271034536
4.54,2.115015731
4.542,2.080344885
4.544,2.201692845
4.546,2.375047073
4.548,2.669749261
4.55,2.756426375
4.552,2.756426375
4.554,2.565736724
4.556,2.357711651
4.558,2.04567404
4.56,1.92432608
4.562,1.92432608
4.564,2.063009463
4.566,2.288369959
4.568,2.583072147
4.57,2.652413839
4.572,2.652413839
4.574,2.461724188
4.576,2.271034536
4.578,2.011003194
4.58,1.872319812
4.582,1.872319812
4.584,2.028338617
4.586,2.253699114
4.588,2.565736724
4.59,2.652413839
4.592,2.617742993
4.594,2.427053342
4.596,2.219028268
4.598,1.941661503
4.6,2.219028268
4.602,1.976332349
4.604,1.872319812
4.606,1.958996926
4.608,2.115015731
4.61,2.409717919
4.612,2.617742993
4.614,2.704420107
4.616,2.635078416
4.618,2.461724188
4.62,2.201692845
4.622,1.993667771
4.624,1.92432608
4.626,1.976332349
4.628,2.201692845
4.63,2.461724188
4.632,2.669749261
4.634,2.739090953
4.636,2.669749261
4.638,2.461724188
4.64,2.219028268
4.642,2.028338617
4.644,1.92432608
4.646,2.028338617
4.648,2.201692845
4.65,2.513730456
4.652,2.669749261
4.654,2.739090953
4.656,2.687084684
4.658,2.444388765
4.66,2.201692845
4.662,1.993667771
4.664,1.941661503
4.666,2.04567404
4.668,2.201692845
4.67,2.47905961
4.672,2.687084684
4.674,2.756426375
4.676,2.652413839
4.678,2.461724188
4.68,2.184357422
4.682,1.993667771
4.684,1.958996926
4.686,2.04567404
4.688,2.201692845
4.69,2.548401302
4.692,2.669749261
4.694,2.704420107
4.696,2.60040757
4.698,2.409717919
4.7,2.115015731
4.702,1.958996926
4.704,1.92432608
4.706,2.028338617
4.708,2.184357422
4.71,2.531065879
4.712,2.669749261
4.714,2.704420107
4.716,2.583072147
4.718,2.392382496
4.72,2.115015731
4.722,1.941661503
4.724,1.889655234
4.726,2.011003194
4.728,2.184357422
4.73,2.47905961
4.732,2.652413839
4.734,2.704420107
4.736,2.565736724
4.738,2.392382496
4.74,2.080344885
4.742,1.92432608
4.744,1.889655234
4.746,1.976332349
4.748,2.167022
4.75,2.513730456
4.752,2.635078416
4.754,2.669749261
4.756,2.531065879
4.758,2.340376228
4.76,2.04567404
4.762,1.889655234
4.764,1.872319812
4.766,2.011003194
4.768,2.167022
4.77,2.496395033
4.772,2.617742993
4.774,2.652413839
4.776,2.513730456
4.778,2.323040805
4.78,1.993667771
4.782,1.889655234
4.784,1.854984389
4.786,1.993667771
4.788,2.219028268
4.79,2.496395033
4.792,2.635078416
4.794,2.635078416
4.796,2.47905961
4.798,2.305705382
4.8,1.976332349
4.802,1.854984389
4.804,1.889655234
4.806,2.063009463
4.808,2.253699114
4.81,2.548401302
4.812,2.652413839
4.814,2.652413839
4.816,2.47905961
4.818,2.305705382
4.82,1.958996926
4.822,1.854984389
4.824,1.889655234
4.826,2.063009463
4.828,2.288369959
4.83,2.583072147
4.832,2.652413839
4.834,2.687084684
4.836,2.47905961
4.838,2.271034536
4.84,1.976332349
4.842,1.889655234
4.844,1.906990657
4.846,2.115015731
4.848,2.323040805
4.85,2.60040757
4.852,2.669749261
4.854,2.669749261
4.856,2.496395033
4.858,2.271034536
4.86,1.993667771
4.862,1.889655234
4.864,1.889655234
4.866,2.080344885
4.868,2.340376228
4.87,2.583072147
4.872,2.72175553
4.874,2.652413839
4.876,2.47905961
4.878,2.253699114
4.88,1.993667771
4.882,1.92432608
4.884,1.941661503
4.886,2.167022
4.888,2.375047073
4.89,2.635078416
4.892,2.704420107
4.894,2.652413839
4.896,2.461724188
4.898,2.219028268
4.9,1.993667771
4.902,1.906990657
4.904,1.958996926
4.906,2.184357422
4.908,2.427053342
4.91,2.669749261
4.912,2.739090953
4.914,2.669749261
4.916,2.444388765
4.918,2.219028268
4.92,1.976332349
4.922,1.92432608
4.924,1.993667771
4.926,2.201692845
4.928,2.496395033
4.93,2.704420107
4.932,2.739090953
4.934,2.669749261
4.936,2.461724188
4.938,2.219028268
4.94,2.011003194
4.942,1.92432608
4.944,2.028338617
4.946,2.184357422
4.948,2.513730456
4.95,2.704420107
4.952,2.756426375
4.954,2.687084684
4.956,2.496395033
4.958,2.219028268
4.96,2.04567404
4.962,2.028338617
4.964,2.132351154
4.966,2.340376228
4.968,2.617742993
4.97,2.825768067
4.972,2.860438912
4.974,2.773761798
4.976,2.60040757
4.978,2.305705382
4.98,2.097680308
4.982,2.04567404
4.984,2.184357422
4.986,2.392382496
4.988,2.687084684
4.99,2.84310349
4.992,2.912445181
4.994,2.791097221
4.996,2.617742993
4.998,2.323040805
5,2.132351154
5.002,2.097680308
5.004,2.184357422
5.006,2.340376228
5.008,2.669749261
5.01,2.773761798
5.012,2.791097221
5.014,2.652413839
5.016,2.496395033
5.018,2.184357422
5.02,2.028338617
5.022,1.958996926
5.024,2.063009463
5.026,2.253699114
5.028,2.583072147
5.03,2.72175553
5.032,2.739090953
5.034,2.60040757
5.036,2.409717919
5.038,2.115015731
5.04,1.958996926
5.042,1.958996926
5.044,2.080344885
5.046,2.253699114
5.048,2.60040757
5.05,2.72175553
5.052,2.773761798
5.054,2.635078416
5.056,2.444388765
5.058,2.115015731
5.06,1.958996926
5.062,1.993667771
5.064,2.115015731
5.066,2.288369959
5.068,2.617742993
5.07,2.72175553
5.072,2.739090953
5.074,2.583072147
5.076,2.392382496
5.078,2.115015731
5.08,1.958996926
5.082,1.92432608
5.084,1.993667771
5.086,2.201692845
5.088,2.444388765
5.09,2.565736724
5.092,2.583072147
5.094,2.409717919
5.096,2.340376228
5.098,2.201692845
5.1,2.271034536
5.102,2.565736724
5.104,3.016457718
5.106,3.536520402
5.108,4.125924778
5.11,4.576645772
5.112,4.732664577
5.114,4.645987463
5.116,4.316614429
5.118,3.727210054
5.12,3.172476523
5.122,3.051128563
5.124,3.137805678
5.126,3.051128563
5.128,2.981786872
5.13,2.704420107
5.132,2.271034536
5.134,1.993667771
5.136,1.80297812
5.138,1.577617624
5.14,1.508275932
5.142,1.594953046
5.144,1.785642697
5.146,2.04567404
5.148,2.409717919
5.15,2.548401302
5.152,2.60040757
5.154,2.444388765
5.156,2.305705382
5.158,2.097680308
5.16,1.993667771
5.162,2.04567404
5.164,2.236363691
5.166,2.531065879
5.168,2.773761798
5.17,2.825768067
5.172,2.825768067
5.174,2.635078416
5.176,2.427053342
5.178,2.184357422
5.18,2.097680308
5.182,2.149686577
5.184,2.357711651
5.186,2.60040757
5.188,2.808432644
5.19,2.929780604
5.192,2.877774335
5.194,2.669749261
5.196,2.461724188
5.198,2.201692845
5.2,2.097680308
5.202,2.184357422
5.204,2.375047073
5.206,2.652413839
5.208,2.860438912
5.21,2.964451449
5.212,2.912445181
5.214,2.704420107
5.216,2.444388765
5.218,2.236363691
5.22,2.167022
5.222,2.236363691
5.224,2.427053342
5.226,2.687084684
5.228,2.860438912
5.23,2.964451449
5.232,2.877774335
5.234,2.687084684
5.236,2.444388765
5.238,2.219028268
5.24,2.149686577
5.242,2.236363691
5.244,2.496395033
5.246,2.756426375
5.248,2.981786872
5.25,2.999122295
5.252,2.929780604
5.254,2.72175553
5.256,2.47905961
5.258,2.253699114
5.26,2.236363691
5.262,2.305705382
5.264,2.531065879
5.266,2.808432644
5.268,3.016457718
5.27,3.033793141
5.272,2.947116027
5.274,2.791097221
5.276,2.513730456
5.278,2.340376228
5.28,2.305705382
5.282,2.409717919
5.284,2.617742993
5.286,2.947116027
5.288,3.120470255
5.29,3.172476523
5.292,3.068463986
5.294,2.912445181
5.296,2.617742993
5.298,2.444388765
5.3,2.409717919
5.302,2.548401302
5.304,2.756426375
5.306,3.085799409
5.308,3.224482792
5.31,3.259153637
5.312,3.207147369
5.314,3.051128563
5.316,2.756426375
5.318,2.635078416
5.32,2.583072147
5.322,2.756426375
5.324,2.964451449
5.326,3.27648906
5.328,3.432507866
5.33,3.501849557
5.332,3.432507866
5.334,3.189811946
5.336,2.929780604
5.338,2.808432644
5.34,2.791097221
5.342,2.929780604
5.344,3.137805678
5.346,3.484514134
5.348,3.605862094
5.35,3.605862094
5.352,3.484514134
5.354,3.293824483
5.356,3.033793141
5.358,2.895109758
5.36,2.84310349
5.362,2.999122295
5.364,3.189811946
5.366,3.501849557
5.368,3.623197517
5.37,3.605862094
5.372,3.432507866
5.374,3.224482792
5.376,2.912445181
5.378,2.756426375
5.38,2.739090953
5.382,2.860438912
5.384,3.016457718
5.386,3.293824483
5.388,3.363166174
5.39,3.311159906
5.392,3.103134832
5.394,2.895109758
5.396,2.548401302
5.398,2.375047073
5.4,2.375047073
5.402,2.496395033
5.404,2.635078416
5.406,2.895109758
5.408,3.016457718
5.41,2.981786872
5.412,2.773761798
5.414,2.548401302
5.416,2.236363691
5.418,2.097680308
5.42,2.080344885
5.422,2.253699114
5.424,2.444388765
5.426,2.72175553
5.428,2.825768067
5.43,2.791097221
5.432,2.60040757
5.434,2.357711651
5.436,2.063009463
5.438,1.993667771
5.44,1.976332349
5.442,2.167022
5.444,2.392382496
5.446,2.652413839
5.448,2.739090953
5.45,2.739090953
5.452,2.531065879
5.454,2.305705382
5.456,2.04567404
5.458,1.92432608
5.46,1.958996926
5.462,2.149686577
5.464,2.392382496
5.466,2.635078416
5.468,2.756426375
5.47,2.687084684
5.472,2.461724188
5.474,2.253699114
5.476,2.011003194
5.478,1.906990657
5.48,1.941661503
5.482,2.132351154
5.484,2.427053342
5.486,2.635078416
5.488,2.72175553
5.49,2.652413839
5.492,2.496395033
5.494,2.219028268
5.496,2.028338617
5.498,1.906990657
5.5,2.011003194
5.502,2.201692845
5.504,2.444388765
5.506,2.635078416
5.508,2.72175553
5.51,2.635078416
5.512,2.461724188
5.514,2.201692845
5.516,2.011003194
5.518,1.958996926
5.52,2.028338617
5.522,2.236363691
5.524,2.513730456
5.526,2.687084684
5.528,2.756426375
5.53,2.704420107
5.532,2.496395033
5.534,2.219028268
5.536,1.993667771
5.538,1.941661503
5.54,2.028338617
5.542,2.219028268
5.544,2.548401302
5.546,2.704420107
5.548,2.773761798
5.55,2.687084684
5.552,2.496395033
5.554,2.219028268
5.556,2.028338617
5.558,1.976332349
5.56,2.04567404
5.562,2.271034536
5.564,2.565736724
5.566,2.72175553
5.568,2.756426375
5.57,2.687084684
5.572,2.496395033
5.574,2.201692845
5.576,2.028338617
5.578,1.976332349
5.58,2.080344885
5.582,2.271034536
5.584,2.583072147
5.586,2.72175553
5.588,2.773761798
5.59,2.669749261
5.592,2.47905961
